processed_m4115_ME21_HV0_test40_SRCoff_170516_132024_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
1748	36	0	707	199	174	163	200	0	0	0	0	0	344	1864	363	9	235	128	221	229	14	6	1	9	0	235	15	235	0	0	0	235	0	200994	194085	191607	234109	2676	2516	2344543	119	220	226	215	222
50246	2445	4225	44006	18225	12605	8291	7580	0	0	0	0	0	1220	138976	42786	1904	42382	404	40226	40482	2156	1900	631	887	312	42382	2787	42382	4256	4215	41	38167	4215	245031	236902	234020	284392	2840	2639	2398916	6632	20540	16092	11171	8750
1728	42	0	728	193	178	186	202	0	0	0	0	0	332	1942	396	13	236	160	219	225	17	11	3	9	2	236	20	236	0	0	0	236	0	245759	237298	234256	286120	2840	2639	2803368	118	213	227	243	232
51618	2436	4258	45294	18523	13173	8543	7736	0	0	0	0	0	1220	143378	44074	1923	43670	404	41547	41749	2123	1921	659	861	309	43670	2782	43670	4289	4248	41	39422	4248	291088	281407	277960	337777	3040	2798	2857741	6724	20907	16903	11509	8974
1643	27	0	684	184	180	142	191	0	0	0	0	0	325	1790	359	2	215	144	206	213	9	2	0	7	1	215	9	215	0	0	0	215	0	291772	281766	278175	339420	3040	2798	3262183	96	207	230	202	215
51412	2431	4258	45148	18703	12849	8640	7639	0	0	0	0	0	1239	142493	43909	1873	43495	414	41347	41626	2148	1869	650	929	295	43495	2798	43495	4289	4250	39	39245	4250	336937	325692	321687	390856	3237	2956	3316555	6641	20993	16453	11484	8936
1755	28	0	744	199	156	184	223	0	0	0	0	0	329	2005	415	6	280	135	268	275	12	5	0	7	1	280	12	280	0	0	0	280	0	337681	326107	321967	392611	3237	2956	3720996	106	213	217	238	249
56085	2626	4635	49126	20441	14001	9129	8431	0	0	0	0	0	1334	155381	47792	1984	47363	428	45052	45381	2311	1982	696	1025	337	47363	3007	47363	4667	4614	53	42749	4614	386818	373909	369340	448710	3808	3474	3775381	7329	22925	18027	12225	9706
1778	33	0	699	189	179	180	184	0	0	0	0	0	309	1855	390	11	266	124	255	256	11	10	5	6	4	266	16	266	0	0	0	266	0	387517	374299	369606	450489	3808	3474	4179821	121	213	226	230	209

