processed_m4398_ME21_HV0_test40_SRCoff_170713_163735_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
469	7	0	60	11	21	15	14	0	0	0	0	0	44	110	16	0	8	8	7	8	1	0	0	1	0	8	1	8	0	0	0	8	0	129028	31255	30257	363690	3139	1264	2074771	25	15	23	19	19
38456	1155	1516	13882	4644	4446	2932	2163	0	0	0	0	0	10512	27075	3370	109	3290	80	2875	3181	415	109	20	326	22	3290	435	3290	2129	141	1988	3149	141	142910	34625	33547	402147	1172	1405	2129154	11309	5446	5717	3828	2584
447	5	0	65	18	18	15	17	0	0	0	0	0	51	129	14	0	5	9	5	5	0	0	0	0	0	5	0	5	0	0	0	5	0	142975	34639	33552	402594	1172	1405	2277192	26	20	25	24	20
39043	1156	1559	13944	4559	4451	3034	2190	0	0	0	0	0	10567	27419	3377	126	3296	81	2882	3172	414	124	23	313	27	3296	437	3296	2138	125	2013	3171	125	156919	38016	36848	441637	3310	1530	2331566	11405	5396	5780	3918	2629
512	7	0	84	21	36	17	13	0	0	0	0	0	59	176	25	0	12	13	12	12	0	0	0	0	0	12	0	12	0	0	0	12	0	157003	38041	36860	442149	3310	1530	2479617	37	28	39	21	17
36149	1130	1418	12807	4144	4073	2843	2038	0	0	0	0	0	9610	25141	3197	126	3102	95	2694	2976	408	126	26	308	29	3102	434	3102	1950	137	1813	2965	137	169810	41238	39962	478298	1164	1667	2533989	10475	4898	5267	3651	2470
485	3	0	74	15	25	18	18	0	0	0	0	0	58	143	16	0	7	9	6	7	1	0	0	1	0	7	1	7	1	0	1	7	0	169884	41254	39969	478783	1165	1667	2682038	28	18	27	29	21
37044	1105	1453	13350	4350	4277	2967	2058	0	0	0	0	0	10125	26085	3225	114	3141	84	2746	3027	395	114	24	305	14	3141	419	3141	1965	129	1836	3012	129	183235	44479	43110	515830	3130	1796	2736421	10766	5067	5502	3858	2488
420	7	0	77	23	17	13	26	0	0	0	0	0	56	146	21	0	7	14	5	7	2	0	0	2	0	7	2	7	0	0	0	7	0	183312	44500	43117	516250	3130	1796	2884463	21	26	20	16	27
36771	1042	1494	13155	4356	4153	2833	2107	0	0	0	0	0	9937	25702	3218	101	3136	82	2736	3035	400	101	22	321	19	3136	422	3136	2063	111	1952	3025	111	196467	47718	46253	553021	1097	1907	2938834	10653	5120	5364	3606	2558
