processed_m4418_ME21_HV0_test40_SRCoff_170713_205612_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
60140	2803	2274	174172	48197	43352	34255	51860	0	0	0	0	0	127944	308122	46228	1974	45608	620	43165	43636	2443	1972	652	1123	396	45608	3095	45608	2284	2198	86	43410	2198	9182857	428416	402328	909297	4028	3251	3775373	26592	54893	56941	42760	55261
46234	107	0	937530	229628	216063	174159	323057	0	0	0	0	0	934700	1167922	2830	4	243	2587	232	239	11	4	2	9	1	243	13	243	0	0	0	243	0	10120681	431246	402571	955546	4028	3251	4179822	816	261445	285209	212884	337057
57363	2562	2221	171498	47013	42535	33985	51313	0	0	0	0	0	127553	300406	43945	1788	43369	576	41124	41584	2245	1785	590	1050	382	43369	2835	43369	2231	2142	89	41227	2142	10292446	475191	445940	1012924	2163	1297	4234194	25282	53647	55799	42434	54641
45987	82	0	938019	229272	216704	174658	322881	0	0	0	0	0	935238	1169323	2781	7	216	2565	199	209	17	7	3	13	3	216	20	216	0	0	0	216	0	11230727	477972	446156	1058922	2163	1297	4638646	774	261396	286009	213654	337090
61669	2833	2389	174540	48213	43834	34665	51581	0	0	0	0	0	127408	310379	47132	1998	46526	606	44045	44529	2481	1997	629	1113	399	46526	3110	46526	2402	2300	102	44226	2300	11405530	525104	492682	1120600	469	3597	4693020	27146	55137	57130	43503	54992
46375	88	0	938783	230140	216701	174080	323114	0	0	0	0	0	935966	1169186	2817	8	236	2581	219	230	17	6	2	13	2	236	19	236	0	0	0	236	0	12344591	527922	492919	1166995	469	3597	5097461	757	261979	286443	212686	337196
59514	2607	2276	172874	47527	43356	34027	51375	0	0	0	0	0	127327	305236	45547	1810	44992	555	42717	43183	2275	1809	624	1090	381	44992	2899	44992	2293	2209	84	42783	2209	12517742	573471	537911	1226524	2762	1710	5151833	26165	54408	56779	42644	54571
46344	68	0	937331	229647	216310	174305	322495	0	0	0	0	0	934619	1167794	2712	7	223	2489	212	216	11	7	3	7	1	223	14	223	0	0	0	223	0	13455373	576184	538134	1272887	2762	1710	5556285	793	261876	285572	213164	336411
58663	2637	2230	173622	47941	42970	34354	51740	0	0	0	0	0	128809	304471	44813	1876	44229	584	41921	42355	2308	1874	608	1042	392	44229	2916	44229	2237	2146	91	42083	2146	13629283	620997	582363	1331564	903	3856	5610659	25655	54817	56414	42844	55030
46501	87	0	937543	229617	216215	173991	323097	0	0	0	0	0	934793	1167786	2750	9	211	2539	201	204	10	7	1	4	3	211	11	211	0	0	0	211	0	14567099	623748	582574	1378077	903	3856	6015100	822	261634	285482	212760	337084
