processed_m4364_ME21_HV0_test40_SRCoff_170711_110650_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
25036	975	873	134044	35196	32596	26147	41658	0	0	0	0	0	117529	199926	16515	634	16105	410	15289	15473	816	632	215	399	129	16105	1031	16105	877	816	61	15289	816	8296645	636437	612722	1084965	849	2077	3559463	15864	39998	42797	32275	43922
13522	29	0	316849	78710	74357	60074	105517	0	0	0	0	0	315892	393942	957	6	84	873	74	78	10	6	1	5	1	84	11	84	0	0	0	84	0	8613732	637395	612806	1098497	849	2077	3707514	293	89698	97781	73037	110240
22271	846	769	131667	34411	31738	25721	41214	0	0	0	0	0	117404	191997	14263	529	13887	376	13176	13360	711	527	159	343	115	13887	870	13887	771	707	64	13180	707	8745679	651659	626694	1120786	1620	2784	3761886	13727	39175	41752	31623	43445
15541	25	0	374267	93222	87646	71151	124465	0	0	0	0	0	373187	465993	1080	1	84	996	81	83	3	1	0	2	0	84	3	84	0	0	0	84	0	9120183	652740	626778	1136335	1620	2784	3936913	335	105943	115453	86782	130089
4829	13	0	116231	29195	27183	21938	38549	0	0	0	0	0	115878	144595	353	1	28	325	25	27	3	1	0	2	0	28	3	28	0	0	0	28	0	9236670	653093	626806	1141167	1620	2784	3991298	128	33102	35676	26782	40265
13219	22	0	316572	79131	74367	59904	104961	0	0	0	0	0	315721	393180	851	2	70	781	65	68	5	2	0	3	0	70	5	70	0	0	0	70	0	9553497	653945	626876	1154392	1620	2784	4139337	325	90009	98121	73154	109576
4981	5	0	116593	28964	26993	22358	38918	0	0	0	0	0	116242	145320	351	1	24	327	23	23	1	1	0	0	0	24	1	24	0	0	0	24	0	9670367	654296	626900	1159388	1620	2784	4193710	121	32836	35756	27203	40643
15645	25	0	374056	93431	88113	70856	123825	0	0	0	0	0	372986	465713	1070	3	110	960	107	107	3	3	2	2	0	110	5	110	0	0	0	110	0	10044661	655368	627010	1175045	1620	2784	4368750	355	106234	116042	86453	129313
4935	14	0	116546	29344	27315	22167	38374	0	0	0	0	0	116217	145052	329	1	26	303	22	25	4	1	0	3	1	26	4	26	0	0	0	26	0	10161483	655699	627036	1179995	1620	2784	4423123	106	33407	36192	26926	40129
13512	24	0	317165	78896	74573	60330	105218	0	0	0	0	0	316295	394103	870	4	68	802	64	64	4	4	2	2	0	68	6	68	0	0	0	68	0	10478897	656569	627104	1193519	1620	2784	4571173	311	89691	97918	73616	109983
57397	2474	2353	162398	45773	41099	32688	45655	0	0	0	0	0	119829	288354	42569	1581	41983	586	39881	40404	2102	1579	531	1054	326	41983	2633	41983	2358	2157	201	39826	2157	10641561	699138	669087	1250922	3978	845	4625545	41305	52143	53880	40771	48705
15846	17	0	374835	93149	88632	71107	124052	0	0	0	0	0	373789	465933	1046	3	91	955	88	88	3	3	3	3	0	91	6	91	0	0	0	91	0	11016631	700185	669178	1266777	3978	845	4800574	372	106219	116452	86975	129594
59349	2693	2430	165087	46454	41925	32860	46829	0	0	0	0	0	120908	295070	44180	1713	43624	556	41317	41913	2307	1711	579	1175	377	43624	2886	43624	2434	2242	192	41382	2242	11181993	744367	712802	1326136	2316	3087	4854959	43011	52839	54654	41143	50117
13627	26	0	317211	78946	74739	60146	105166	0	0	0	0	0	316334	394692	877	2	72	805	69	70	3	2	1	2	1	72	4	72	0	0	0	72	0	11499468	745245	712874	1339777	2316	3087	5003008	303	89823	98384	73315	109900

processed_m4368_ME21_HV0_test40_SRCoff_170711_124344_TMBCounters.txt																																													
